action_encoded,discount_pct,confidence,retry_count_so_far,amount_log,is_escalation,hour_of_day,is_weekend,channel_encoded,is_anomaly
1,5.0,0.82,2,12.191906,0,14,0,1,0
1,5.0,0.79,3,11.181191,0,10,1,0,0
0,0.0,0.85,1,11.719087,0,18,0,1,0
3,0.0,0.88,0,13.601263,1,12,0,2,0
2,0.0,0.88,0,7.14796,0,13,0,3,0
1,5.0,0.82,2,13.1616,0,10,0,1,0
2,0.0,0.88,0,9.439951,0,7,0,1,0
1,5.0,0.73,5,11.179704,0,15,0,1,0
0,0.0,0.85,1,11.307177,0,19,0,1,0
2,0.0,0.88,0,9.132572,0,14,0,0,0
1,5.0,0.73,5,13.469775,0,12,0,1,0
0,0.0,0.85,1,8.260912,0,20,0,0,0
0,0.0,0.85,1,13.337066,0,11,0,2,0
1,5.0,0.82,2,10.75008,0,19,1,1,0
3,0.0,0.88,0,12.876979,1,2,0,1,0
2,0.0,0.85,1,12.345715,0,11,0,2,0
1,5.0,0.7,6,13.649374,0,23,1,2,0
1,5.0,0.79,3,11.555948,0,11,0,2,0
1,5.0,0.79,3,11.371529,0,14,1,1,0
2,0.0,0.88,0,11.205313,0,12,1,2,0
2,0.0,0.88,0,8.343692,0,11,1,3,0
2,0.0,0.88,0,11.611153,0,12,1,2,0
2,0.0,0.82,2,12.352761,0,12,0,0,0
2,0.0,0.85,1,9.142574,0,9,0,1,0
1,5.0,0.76,4,13.927347,0,0,0,2,0
3,0.0,0.85,1,9.299851,1,0,0,1,0
0,0.0,0.85,1,11.267595,0,8,1,1,0
1,5.0,0.82,2,11.216028,0,10,1,1,0
2,0.0,0.88,0,8.675577,0,18,0,1,0
2,0.0,0.88,0,6.837547,0,11,0,3,0
3,0.0,0.88,0,12.631498,1,22,0,1,0
2,0.0,0.85,1,11.821271,0,14,1,2,0
1,5.0,0.76,4,11.125175,0,12,1,0,0
1,5.0,0.82,2,9.837175,0,0,1,0,0
3,0.0,0.88,0,10.084861,1,13,0,0,0
1,5.0,0.79,3,9.41943,0,10,0,0,0
1,5.0,0.76,4,9.408981,0,17,0,0,0
3,0.0,0.85,1,11.73686,1,13,0,1,0
1,60.3,0.1756,1,2.511224,0,16,1,1,1
1,5.0,0.65,12,11.816134,0,10,0,1,0
1,5.0,0.7,6,12.051522,0,14,1,2,0
0,0.0,0.85,1,8.575272,0,19,1,3,0
2,0.0,0.73,5,7.710219,0,15,0,3,0
2,0.0,0.76,4,7.761392,0,12,0,3,0
0,0.0,0.85,1,10.13278,0,2,0,1,0
1,5.0,0.79,3,11.402434,0,20,0,1,0
0,0.0,0.85,1,8.907412,0,17,0,2,0
3,0.0,0.88,0,12.751955,1,1,0,1,0
3,0.0,0.85,1,10.25374,1,2,0,2,0
1,5.0,0.79,3,13.707574,0,12,1,2,0
1,5.0,0.7,6,11.408125,0,5,0,0,0
1,5.0,0.7,6,10.51448,0,15,0,0,0
1,5.0,0.82,2,10.652501,0,10,1,0,0
2,0.0,0.88,0,9.267718,0,16,1,0,0
1,5.0,0.73,5,13.158194,0,12,1,1,0
2,0.0,0.88,0,10.826052,0,16,0,0,0
0,0.0,0.88,0,10.426427,0,2,1,0,0
0,0.0,0.88,0,11.930952,0,12,1,1,0
1,5.0,0.73,5,6.114699,0,11,0,3,0
1,5.0,0.7,6,8.877231,0,20,1,0,0
1,5.0,0.79,3,11.661371,0,16,0,1,0
2,0.0,0.88,0,10.496132,0,14,1,2,0
3,0.0,0.82,2,10.486866,1,0,0,1,0
1,5.0,0.82,2,12.384037,0,15,0,1,0
2,0.0,0.85,1,8.633614,0,21,0,0,0
1,5.0,0.79,3,10.279221,0,11,0,2,0
1,5.0,0.73,5,12.976743,0,6,0,1,0
0,0.0,0.85,1,10.349425,0,13,0,2,0
2,0.0,0.85,1,10.82605,0,13,0,1,0
3,0.0,0.88,0,12.969456,1,23,0,1,0
1,5.0,0.7,6,12.926623,0,15,0,2,0
1,5.0,0.79,3,10.527425,0,2,0,2,0
1,5.0,0.73,5,10.102685,0,0,1,3,0
1,5.0,0.82,2,7.995667,0,22,0,2,0
1,5.0,0.82,2,13.294931,0,14,0,2,0
3,0.0,0.85,1,12.601882,1,1,0,1,0
2,0.0,0.88,0,8.115105,0,18,1,0,0
1,5.0,0.7,6,9.149343,0,13,0,1,0
2,0.0,0.85,1,3.792789,0,7,1,3,0
3,0.0,0.88,0,12.204929,1,14,1,0,0
3,0.0,0.88,0,12.25617,1,20,0,0,0
3,0.0,0.73,5,11.074752,1,5,1,1,0
1,5.0,0.79,3,10.968802,0,12,0,1,0
0,0.0,0.85,1,10.851366,0,10,0,0,0
2,0.0,0.88,0,10.8463,0,15,0,1,0
0,44.7,0.0996,0,12.471243,0,12,0,0,1
2,0.0,0.88,0,8.295731,0,15,0,0,0
3,0.0,0.88,0,8.356726,1,23,0,1,0
3,0.0,0.88,0,11.612441,1,2,0,2,0
0,0.0,0.85,1,9.838166,0,14,0,1,0
2,0.0,0.88,0,10.898791,0,16,0,1,0
2,0.0,0.88,0,9.785561,0,16,1,1,0
1,5.0,0.82,2,9.990834,0,19,0,1,0
1,5.0,0.82,2,11.769584,0,17,0,1,0
1,5.0,0.82,2,8.910144,0,14,0,3,0
3,0.0,0.85,1,12.414556,1,12,1,1,0
0,0.0,0.85,1,9.200584,0,15,1,3,0
1,5.0,0.79,3,8.979131,0,19,0,2,0
2,0.0,0.85,1,6.900348,0,9,1,3,0
1,5.0,0.7,6,13.808175,0,9,1,2,0
2,0.0,0.88,0,9.137289,0,11,0,0,0
1,5.0,0.82,2,10.395835,0,15,0,0,0
1,5.0,0.73,5,10.1119,0,3,1,0,0
2,0.0,0.85,1,10.30309,0,11,1,1,0
1,5.0,0.79,3,10.792752,0,18,0,0,0
3,0.0,0.85,1,13.680841,1,12,0,2,0
1,5.0,0.73,5,8.308845,0,12,0,3,0
2,0.0,0.85,1,9.776236,0,22,0,1,0
0,70.0,0.22,2,16.5129,0,16,1,1,1
0,0.0,0.85,1,13.867266,0,1,1,2,0
2,0.0,0.88,0,8.435425,0,13,0,0,0
1,5.0,0.7,6,13.867208,0,15,0,2,0
1,5.0,0.82,2,8.168075,0,8,0,0,0
2,0.0,0.85,1,12.013228,0,5,1,2,0
3,0.0,0.88,0,10.606874,1,4,0,3,0
0,0.0,0.85,1,6.826578,0,1,0,0,0
1,5.0,0.65,10,11.906621,0,10,0,2,0
1,5.0,0.79,3,8.668812,0,17,0,3,0
3,0.0,0.88,0,11.137551,1,3,0,1,0
0,0.0,0.85,1,10.607495,0,22,1,1,0
2,0.0,0.85,1,7.789666,0,11,1,0,0
1,5.0,0.7,6,13.572029,0,2,0,2,0
1,5.0,0.82,2,11.061821,0,19,0,0,0
1,5.0,0.7,6,10.356438,0,23,0,0,0
1,61.5,0.1964,3,15.758103,0,2,0,2,1
2,0.0,0.85,1,9.080316,0,11,0,0,0
1,5.0,0.7,6,11.677326,0,12,1,2,0
1,5.0,0.65,8,10.584416,0,12,1,0,0
1,5.0,0.79,3,12.096373,0,15,0,1,0
1,5.0,0.82,2,12.679184,0,19,0,2,0
1,5.0,0.82,2,11.875479,0,0,0,2,0
1,63.9,0.2305,2,13.989152,0,14,0,0,1
1,5.0,0.79,3,12.053141,0,14,0,2,0
3,0.0,0.88,0,12.959575,1,7,1,1,0
2,0.0,0.88,0,8.45115,0,15,1,3,0
1,5.0,0.79,3,11.433136,0,12,0,0,0
2,0.0,0.88,0,8.109294,0,13,0,0,0
0,0.0,0.85,1,13.175704,0,10,1,2,0
1,5.0,0.79,3,11.233599,0,0,0,0,0
3,0.0,0.88,0,12.226579,1,0,0,2,0
1,5.0,0.73,5,12.19327,0,17,0,2,0
1,5.0,0.79,3,11.498058,0,13,0,1,0
2,0.0,0.85,1,8.422997,0,13,0,0,0
1,5.0,0.82,2,11.5787,0,18,0,1,0
1,5.0,0.82,2,8.203123,0,9,1,2,0
2,0.0,0.88,0,9.027174,0,15,0,0,0
1,5.0,0.82,2,11.628242,0,20,0,1,0
1,5.0,0.82,2,10.908591,0,18,0,0,0
1,5.0,0.65,9,10.258662,0,13,0,0,0
2,0.0,0.85,1,7.886506,0,12,1,0,0
1,5.0,0.79,3,7.867722,0,17,0,1,0
1,5.0,0.82,2,10.407618,0,20,0,1,0
2,0.0,0.88,0,7.469101,0,17,0,3,0
1,5.0,0.79,3,9.320597,0,17,0,1,0
3,0.0,0.88,0,12.411936,1,15,0,1,0
1,5.0,0.82,2,10.04722,0,20,0,1,0
0,0.0,0.85,1,9.780766,0,14,0,1,0
2,0.0,0.88,0,10.62369,0,17,0,1,0
0,0.0,0.85,1,8.767966,0,3,1,0,0
1,5.0,0.7,6,12.746282,0,15,0,1,0
2,0.0,0.88,0,7.638073,0,12,1,3,0
2,0.0,0.85,1,5.195066,0,13,0,3,0
1,5.0,0.82,2,9.399866,0,19,0,0,0
3,0.0,0.85,1,12.806801,1,1,0,1,0
1,5.0,0.79,3,11.290986,0,13,0,0,0
2,0.0,0.85,1,9.600636,0,8,0,0,0
3,0.0,0.85,1,12.962139,1,9,1,1,0
1,5.0,0.82,2,11.501425,0,17,0,0,0
2,0.0,0.85,1,8.563151,0,14,0,0,0
0,0.0,0.85,1,8.520083,0,21,0,1,0
3,0.0,0.88,0,11.65187,1,17,0,1,0
1,5.0,0.79,3,10.760766,0,19,0,1,0
1,5.0,0.82,2,10.744821,0,18,1,1,0
1,5.0,0.76,4,11.753666,0,17,0,0,0
2,0.0,0.88,0,11.846705,0,17,1,2,0
2,0.0,0.85,1,9.209377,0,9,0,0,0
2,0.0,0.85,1,9.348498,0,9,0,0,0
1,5.0,0.79,3,11.503275,0,10,1,0,0
1,5.0,0.65,10,11.859861,0,11,0,2,0
2,0.0,0.88,0,11.877757,0,13,0,2,0
1,5.0,0.76,4,10.694994,0,2,0,0,0
1,5.0,0.73,5,14.104105,0,10,0,2,0
3,0.0,0.88,0,13.328378,1,1,0,2,0
0,0.0,0.85,1,10.316305,0,21,1,1,0
2,0.0,0.85,1,9.063137,0,20,0,0,0
3,0.0,0.88,0,12.65456,1,1,0,1,0
1,5.0,0.82,2,11.897854,0,18,0,1,0
2,0.0,0.85,1,10.158837,0,3,0,1,0
1,5.0,0.82,2,10.157315,0,14,0,1,0
1,5.0,0.82,2,10.924727,0,19,0,1,0
0,0.0,0.85,1,11.717428,0,12,0,2,0
3,0.0,0.85,1,10.974302,1,22,0,3,0
1,5.0,0.79,3,8.244384,0,21,0,1,0
1,5.0,0.79,3,11.23535,0,10,0,1,0
1,5.0,0.79,3,9.430197,0,13,1,0,0
1,5.0,0.76,4,10.028777,0,5,0,0,0
2,0.0,0.88,0,8.259052,0,10,1,3,0
3,0.0,0.85,1,12.734804,1,0,1,1,0
1,5.0,0.82,2,13.249721,0,1,0,2,0
1,5.0,0.65,12,11.487598,0,14,0,0,0
2,0.0,0.88,0,12.826287,0,8,0,0,0
0,0.0,0.85,1,12.396937,0,9,0,2,0
1,5.0,0.65,12,11.599609,0,16,0,2,0
1,5.0,0.79,3,9.233026,0,16,0,0,0
2,0.0,0.85,1,11.180057,0,19,0,1,0
0,61.5,0.2201,13,12.266525,0,4,0,1,1
3,0.0,0.85,1,13.033289,1,12,0,2,0
1,5.0,0.82,2,14.092533,0,8,0,2,0
1,5.0,0.76,4,5.921096,0,14,0,3,0
2,0.0,0.85,1,8.956535,0,8,0,0,0
1,5.0,0.7,6,11.695058,0,1,0,0,0
1,5.0,0.7,6,12.336388,0,14,0,2,0
1,5.0,0.79,3,8.159292,0,13,0,3,0
0,0.0,0.88,0,11.750546,0,13,0,1,0
3,0.0,0.85,1,12.176949,1,23,0,1,0
3,0.0,0.88,0,7.346281,1,11,0,2,0
1,5.0,0.82,2,8.006977,0,20,0,2,0
3,0.0,0.85,1,13.595433,1,0,0,2,0
3,0.0,0.85,1,13.234766,1,22,0,2,0
1,5.0,0.79,3,9.628909,0,13,0,3,0
1,5.0,0.82,2,12.654926,0,22,0,1,0
2,0.0,0.88,0,9.144241,0,17,0,0,0
1,5.0,0.79,3,11.069757,0,4,1,1,0
1,5.0,0.79,3,11.552899,0,12,1,1,0
1,5.0,0.79,3,9.745751,0,18,0,0,0
0,0.0,0.85,1,10.605102,0,21,0,1,0
2,0.0,0.88,0,8.374756,0,13,0,0,0
2,0.0,0.88,0,11.111605,0,14,0,2,0
1,5.0,0.7,6,13.472403,0,13,0,2,0
0,0.0,0.85,1,10.549808,0,8,1,1,0
2,0.0,0.88,0,9.448611,0,18,0,2,0
1,5.0,0.82,2,9.360951,0,19,1,0,0
2,0.0,0.85,1,6.821838,0,23,0,3,0
1,5.0,0.65,11,12.661995,0,21,0,1,0
0,0.0,0.85,1,8.451305,0,14,0,2,0
2,0.0,0.88,0,8.392926,0,18,0,3,0
1,5.0,0.79,3,7.456882,0,23,0,2,0
1,5.0,0.82,2,10.65797,0,0,0,2,0
0,0.0,0.85,1,11.141563,0,19,1,1,0
2,0.0,0.88,0,6.503524,0,16,1,0,0
1,5.0,0.82,2,12.942615,0,13,0,2,0
1,5.0,0.7,6,12.933185,0,12,0,2,0
3,0.0,0.85,1,12.789227,1,3,1,1,0
2,0.0,0.85,1,11.412578,0,21,1,1,0
2,0.0,0.85,1,10.062894,0,18,0,2,0
2,0.0,0.88,0,10.283696,0,12,0,1,0
0,0.0,0.85,1,10.062793,0,13,0,0,0
0,76.3,0.1958,0,6.961884,0,0,0,3,1
1,5.0,0.76,4,11.787323,0,10,1,1,0
2,0.0,0.88,0,12.277388,0,10,1,2,0
0,0.0,0.85,1,13.064903,0,23,0,1,0
1,5.0,0.73,5,11.044028,0,21,1,0,0
2,0.0,0.85,1,8.621834,0,14,0,0,0
1,5.0,0.73,5,11.944585,0,23,0,1,0
2,0.0,0.85,1,9.851451,0,15,0,1,0
1,5.0,0.76,4,10.604569,0,11,0,0,0
2,0.0,0.85,1,7.296013,0,19,0,2,0
3,0.0,0.88,0,13.110981,1,10,0,2,0
0,0.0,0.85,1,10.617608,0,19,0,1,0
2,0.0,0.85,1,10.544001,0,17,1,1,0
0,0.0,0.85,1,13.062411,0,1,0,2,0
2,0.0,0.88,0,10.519952,0,10,1,1,0
2,0.0,0.88,0,10.444423,0,9,1,2,0
3,0.0,0.85,1,11.499815,1,1,0,0,0
2,0.0,0.85,1,11.880124,0,12,1,2,0
0,0.0,0.85,1,10.068163,0,15,0,1,0
0,0.0,0.85,1,11.681488,0,11,0,1,0
2,0.0,0.79,3,6.637507,0,13,1,2,0
1,5.0,0.82,2,12.248024,0,11,0,1,0
3,0.0,0.88,0,11.203583,1,14,0,1,0
1,5.0,0.82,2,13.415409,0,13,0,2,0
1,5.0,0.79,3,10.529471,0,18,1,2,0
1,5.0,0.79,3,11.182195,0,12,0,0,0
1,5.0,0.82,2,11.053216,0,12,0,1,0
1,5.0,0.82,2,10.804158,0,12,1,0,0
2,0.0,0.79,3,10.999531,0,13,0,1,0
1,5.0,0.76,4,11.911026,0,8,0,0,0
1,65.0,0.0705,3,3.482163,0,9,0,1,1
0,0.0,0.88,0,10.528116,0,18,1,2,0
2,0.0,0.88,0,11.194561,0,12,0,1,0
0,0.0,0.85,1,13.15173,0,16,0,2,0
2,0.0,0.85,1,7.699489,0,15,0,0,0
1,5.0,0.82,2,9.617863,0,12,0,1,0
0,0.0,0.85,1,9.093995,0,19,0,0,0
1,5.0,0.76,4,11.757277,0,0,0,1,0
0,0.0,0.85,1,8.629707,0,10,1,3,0
0,0.0,0.85,1,8.606688,0,19,0,1,0
3,0.0,0.88,0,11.752085,1,3,0,0,0
1,5.0,0.73,5,11.641617,0,11,0,0,0
1,5.0,0.79,3,11.426629,0,10,1,1,0
1,5.0,0.82,2,11.86693,0,14,0,2,0
2,0.0,0.88,0,7.929792,0,13,0,0,0
3,0.0,0.88,0,12.584344,1,7,0,1,0
1,5.0,0.79,3,10.284325,0,14,0,2,0
1,5.0,0.82,2,12.550514,0,10,0,1,0
1,5.0,0.82,2,11.160235,0,7,0,1,0
1,5.0,0.7,6,13.145244,0,11,1,2,0
0,77.8,0.1099,0,13.221266,0,9,1,0,1
1,5.0,0.82,2,10.605138,0,18,1,1,0
1,5.0,0.82,2,11.359214,0,22,0,1,0
1,5.0,0.7,6,10.602961,0,13,1,0,0
1,5.0,0.82,2,12.546037,0,23,0,1,0
1,5.0,0.79,3,11.462267,0,18,0,1,0
1,5.0,0.76,4,7.648873,0,10,0,2,0
2,0.0,0.88,0,7.620092,0,17,0,1,0
0,0.0,0.88,0,11.195115,0,20,1,1,0
3,0.0,0.85,1,12.182332,1,0,1,1,0
1,5.0,0.79,3,11.633071,0,15,0,1,0
1,5.0,0.82,2,10.437872,0,16,1,1,0
1,5.0,0.73,5,12.309509,0,15,1,1,0
1,5.0,0.7,6,10.607365,0,13,1,0,0
0,0.0,0.85,1,10.169653,0,16,1,1,0
1,5.0,0.73,5,11.614168,0,1,0,0,0
2,0.0,0.88,0,10.650337,0,16,0,1,0
1,5.0,0.82,2,11.412551,0,18,0,1,0
1,5.0,0.82,2,13.034308,0,15,0,2,0
3,0.0,0.88,0,12.350348,1,14,1,1,0
1,5.0,0.7,6,11.177651,0,16,0,0,0
1,5.0,0.82,2,11.476221,0,19,1,1,0
0,0.0,0.85,1,11.53303,0,19,0,1,0
1,5.0,0.76,4,9.906381,0,10,0,0,0
1,5.0,0.82,2,11.746852,0,22,0,0,0
1,5.0,0.79,3,7.81711,0,21,1,1,0
3,0.0,0.85,1,12.866058,1,9,0,2,0
1,5.0,0.82,2,10.868087,0,0,0,1,0
2,0.0,0.88,0,7.127629,0,15,0,3,0
2,0.0,0.88,0,9.10396,0,9,1,0,0
2,0.0,0.85,1,7.111039,0,14,1,0,0
1,5.0,0.82,2,12.655386,0,19,1,1,0
1,5.0,0.73,5,10.581305,0,14,0,0,0
1,5.0,0.82,2,10.16361,0,20,0,1,0
1,5.0,0.82,2,10.817745,0,13,0,0,0
1,5.0,0.79,3,8.256021,0,16,0,0,0
1,5.0,0.82,2,11.642986,0,12,0,0,0
0,0.0,0.85,1,7.913759,0,20,0,0,0
2,0.0,0.88,0,8.624473,0,14,1,0,0
0,0.0,0.88,0,9.552702,0,10,1,1,0
1,5.0,0.82,2,11.834235,0,21,0,1,0
1,5.0,0.82,2,12.040032,0,14,0,1,0
1,5.0,0.65,8,9.917392,0,15,0,0,0
3,0.0,0.85,1,12.978756,1,3,0,1,0
2,0.0,0.88,0,9.825109,0,13,0,0,0
1,5.0,0.82,2,9.337953,0,16,0,0,0
3,0.0,0.88,0,11.953548,1,4,0,0,0
1,5.0,0.7,6,11.54472,0,17,1,2,0
1,5.0,0.7,6,8.773522,0,14,0,1,0
1,5.0,0.79,3,11.828225,0,16,1,1,0
1,5.0,0.7,6,12.7733,0,0,0,1,0
2,0.0,0.85,1,8.575445,0,13,0,0,0
1,5.0,0.79,3,11.844175,0,17,0,1,0
1,5.0,0.73,5,13.103228,0,15,1,2,0
0,0.0,0.88,0,10.712725,0,23,1,1,0
2,0.0,0.88,0,12.187105,0,11,0,2,0
2,0.0,0.88,0,9.724439,0,14,0,1,0
0,0.0,0.85,1,9.919186,0,18,1,2,0
1,5.0,0.79,3,10.303622,0,0,1,0,0
3,0.0,0.88,0,12.535244,1,21,0,1,0
1,5.0,0.79,3,11.045227,0,14,0,2,0
1,5.0,0.79,3,9.162816,0,11,0,1,0
2,0.0,0.88,0,8.689919,0,11,0,3,0
2,0.0,0.88,0,9.328996,0,14,0,3,0
0,0.0,0.85,1,10.27809,0,15,1,3,0
1,5.0,0.73,5,12.091976,0,12,0,1,0
3,0.0,0.88,0,12.988937,1,4,0,1,0
1,5.0,0.79,3,8.715929,0,16,0,0,0
1,5.0,0.65,8,11.409501,0,3,1,0,0
0,0.0,0.85,1,10.622604,0,12,0,0,0
1,5.0,0.67,7,8.457447,0,13,1,0,0
1,5.0,0.65,11,13.057846,0,16,1,1,0
1,5.0,0.7,6,11.524849,0,16,1,1,0
1,5.0,0.79,3,12.510101,0,8,1,2,0
1,5.0,0.79,3,8.422496,0,10,0,3,0
1,5.0,0.76,4,11.052903,0,12,0,0,0
2,0.0,0.85,1,7.616407,0,16,0,3,0
1,5.0,0.7,6,7.734651,0,12,0,2,0
0,0.0,0.85,1,12.00736,0,18,0,1,0
2,0.0,0.88,0,13.28625,0,17,1,1,0
1,5.0,0.76,4,13.451469,0,21,0,2,0
1,5.0,0.67,7,8.542953,0,10,0,0,0
0,0.0,0.85,1,9.744536,0,19,1,1,0
2,0.0,0.85,1,5.435554,0,13,1,3,0
1,5.0,0.79,3,10.569694,0,19,1,1,0
2,0.0,0.85,1,9.376667,0,17,0,1,0
1,5.0,0.7,6,12.789116,0,0,0,1,0
2,0.0,0.88,0,11.812647,0,17,0,2,0
0,0.0,0.85,1,10.2397,0,0,0,2,0
1,5.0,0.76,4,9.144845,0,4,1,3,0
1,5.0,0.82,2,10.818885,0,12,0,1,0
1,5.0,0.65,12,11.559455,0,17,1,0,0
3,0.0,0.85,1,11.839446,1,3,1,1,0
1,5.0,0.82,2,11.184534,0,14,0,1,0
3,0.0,0.85,1,11.531104,1,21,1,2,0
2,0.0,0.79,3,10.558746,0,10,1,1,0
0,0.0,0.85,1,11.033834,0,8,0,1,0
1,5.0,0.7,6,11.986279,0,11,0,1,0
1,5.0,0.79,3,11.452029,0,15,0,1,0
1,5.0,0.7,6,7.982693,0,20,0,1,0
2,0.0,0.88,0,7.787448,0,12,0,1,0
2,0.0,0.85,1,8.606513,0,20,0,0,0
3,0.0,0.85,1,11.36746,1,14,1,1,0
1,5.0,0.76,4,9.950358,0,11,0,0,0
2,0.0,0.88,0,9.8341,0,14,0,1,0
2,0.0,0.85,1,9.58352,0,12,1,0,0
2,0.0,0.85,1,9.637142,0,14,1,2,0
3,0.0,0.85,1,9.798758,1,1,0,3,0
2,0.0,0.88,0,10.876906,0,9,1,1,0
0,0.0,0.85,1,10.781735,0,17,1,2,0
2,0.0,0.85,1,8.178319,0,9,1,3,0
2,0.0,0.85,1,10.498008,0,17,0,2,0
0,0.0,0.85,1,13.756198,0,12,1,2,0
2,0.0,0.85,1,8.987108,0,11,0,1,0
1,5.0,0.79,3,7.304079,0,13,0,0,0
1,46.4,0.1189,14,11.286867,0,10,0,2,1
1,5.0,0.79,3,11.187231,0,13,0,1,0
3,0.0,0.88,0,11.629151,1,21,0,2,0
0,0.0,0.85,1,9.999281,0,17,0,0,0
0,0.0,0.85,1,11.057431,0,0,0,0,0
1,5.0,0.82,2,8.814124,0,20,1,3,0
3,0.0,0.88,0,8.777989,1,15,0,3,0
3,0.0,0.88,0,11.380171,1,7,0,0,0
2,0.0,0.82,2,9.034584,0,9,1,0,0
1,5.0,0.76,4,9.443516,0,23,0,3,0
1,5.0,0.65,8,10.215441,0,22,0,0,0
2,0.0,0.88,0,8.285473,0,18,0,0,0
1,5.0,0.82,2,9.111912,0,19,0,0,0
1,5.0,0.73,5,13.139513,0,11,1,1,0
1,5.0,0.65,8,8.162898,0,12,0,3,0
1,5.0,0.76,4,10.093051,0,13,0,0,0
1,67.5,0.2206,12,9.594177,0,2,0,3,1
3,0.0,0.85,1,11.941054,1,4,0,2,0
2,0.0,0.88,0,9.743015,0,13,0,1,0
1,5.0,0.7,6,9.117431,0,21,0,2,0
2,0.0,0.88,0,9.2771,0,16,0,0,0
3,0.0,0.88,0,12.799228,1,1,0,1,0
0,0.0,0.88,0,10.781074,0,12,0,1,0
2,0.0,0.85,1,7.530045,0,15,0,0,0
2,0.0,0.85,1,10.900811,0,12,0,2,0
1,5.0,0.76,4,10.735092,0,15,0,2,0
0,46.7,0.1185,1,2.341806,0,5,1,1,1
1,5.0,0.65,11,13.770859,0,9,0,2,0
2,0.0,0.85,1,8.998364,0,10,0,0,0
1,5.0,0.65,12,8.584061,0,16,1,1,0
1,5.0,0.79,3,10.868726,0,11,0,0,0
3,0.0,0.85,1,11.018028,1,14,0,0,0
2,0.0,0.82,2,8.798071,0,18,0,0,0
2,0.0,0.85,1,11.99353,0,16,0,2,0
2,0.0,0.85,1,10.511158,0,13,1,1,0
1,5.0,0.7,6,10.630491,0,11,0,0,0
1,5.0,0.65,10,13.682898,0,13,1,2,0
2,0.0,0.88,0,9.303085,0,15,1,0,0
1,5.0,0.82,2,12.54328,0,13,0,2,0
1,5.0,0.7,6,13.011691,0,17,1,1,0
2,0.0,0.88,0,11.095115,0,7,1,1,0
1,5.0,0.82,2,11.352415,0,14,1,0,0
0,0.0,0.85,1,13.055974,0,17,0,1,0
2,0.0,0.85,1,6.960632,0,16,0,0,0
3,0.0,0.88,0,13.364599,1,22,0,2,0
1,64.7,0.0912,1,13.670734,0,8,0,1,1
2,0.0,0.85,1,10.942935,0,11,0,2,0
2,0.0,0.85,1,10.620577,0,10,1,2,0
1,5.0,0.73,5,9.183838,0,0,1,3,0
2,0.0,0.85,1,10.091306,0,16,0,2,0
1,5.0,0.65,11,11.371918,0,14,0,0,0
0,64.6,0.0638,8,3.124565,0,10,0,1,1
1,5.0,0.7,6,11.23115,0,11,1,1,0
1,76.8,0.0997,10,10.706784,0,0,0,2,1
3,0.0,0.88,0,11.920383,1,17,0,2,0
2,0.0,0.88,0,8.881679,0,13,1,0,0
0,0.0,0.85,1,10.344634,0,17,0,0,0
3,0.0,0.88,0,12.114095,1,23,0,1,0
3,0.0,0.88,0,10.845217,1,5,0,1,0
1,5.0,0.79,3,11.519039,0,18,0,1,0
3,0.0,0.88,0,9.912715,1,20,0,2,0
1,5.0,0.82,2,12.811385,0,11,1,2,0
1,5.0,0.67,7,13.699332,0,15,0,2,0
1,5.0,0.79,3,9.621898,0,7,0,2,0
0,0.0,0.85,1,8.640992,0,18,0,1,0
1,5.0,0.7,6,10.379825,0,17,1,0,0
1,5.0,0.82,2,10.36539,0,11,0,1,0
0,0.0,0.85,1,10.426628,0,20,1,1,0
2,0.0,0.88,0,7.66091,0,12,1,3,0
2,0.0,0.85,1,7.959608,0,13,0,3,0
1,5.0,0.79,3,8.851505,0,14,0,1,0
2,0.0,0.88,0,9.293963,0,17,1,0,0
2,0.0,0.85,1,10.010033,0,9,0,1,0
1,5.0,0.82,2,12.466232,0,11,0,1,0
0,0.0,0.85,1,8.884861,0,10,0,2,0
0,0.0,0.85,1,9.306074,0,15,1,1,0
2,0.0,0.88,0,10.16966,0,18,0,2,0
1,5.0,0.76,4,13.165657,0,23,0,2,0
1,5.0,0.76,4,12.058469,0,13,1,1,0
0,0.0,0.85,1,13.192579,0,12,0,1,0
2,0.0,0.88,0,7.032598,0,18,1,0,0
1,5.0,0.79,3,8.032367,0,17,0,0,0
2,0.0,0.88,0,5.873131,0,9,0,0,0
1,5.0,0.79,3,10.314278,0,17,0,3,0
2,0.0,0.85,1,10.826199,0,7,0,0,0
1,5.0,0.65,10,12.139426,0,0,0,1,0
1,5.0,0.79,3,11.883993,0,13,1,1,0
1,5.0,0.7,6,13.247896,0,7,0,1,0
1,5.0,0.82,2,11.934449,0,21,0,1,0
1,5.0,0.82,2,13.207695,0,9,0,2,0
1,5.0,0.79,3,9.292128,0,0,1,0,0
3,0.0,0.85,1,11.189743,1,16,0,1,0
1,5.0,0.65,9,9.384188,0,0,0,0,0
1,5.0,0.65,9,12.866259,0,15,0,1,0
2,0.0,0.85,1,12.407294,0,16,0,2,0
1,5.0,0.7,6,10.907303,0,13,0,0,0
2,0.0,0.88,0,10.965937,0,12,0,1,0
3,0.0,0.88,0,12.282844,1,23,0,1,0
0,0.0,0.88,0,10.744204,0,12,0,0,0
2,0.0,0.88,0,8.969586,0,18,0,1,0
1,5.0,0.65,11,9.154249,0,7,0,3,0
2,0.0,0.85,1,11.182378,0,12,1,1,0
2,0.0,0.85,1,7.564648,0,16,0,0,0
